ticker,pe,pb,div,mom,total_score
AAPL,-0.49320430247346037,-1.2481837609445372,0.15614837397298847,0.8257383146943458,-0.7595013747506634
MSFT,-0.9125307634318415,-0.10938072095295673,1.1554979674001162,0.7387260894405351,0.872312572455853
GOOGL,1.386969712474934,1.183055230282578,-0.03122967479459811,-1.3060000726566365,1.2327951953062775
META,0.018765353430368455,0.17450925161491607,-1.2804166665785073,-0.25846433147824427,-1.345606393011467
