ticker,pe,pb,div,mom,total_score
AAPL,-0.46043784524227427,-1.2634955863506825,0.15614837397298847,0.8458153446715533,-0.7219697129484148
MSFT,-0.9635643345252481,-0.1074489083865681,1.1554979674001162,0.8854079437868188,0.9698926682751188
GOOGL,1.3622509110710643,1.161018896780485,-0.03122967479459811,-0.8333460391129818,1.6586940939439692
META,0.06175126869645775,0.2099255979567649,-1.2804166665785073,-0.8978772493453903,-1.9066170492706749
